item_id,doctor_id,specialty,rate,label,bucket,neg_score,neg_score_kw,neg_score_rate,neg_hits,pos_score,pos_score_kw,pos_score_rate,pos_hits,has_service_term,has_service_neg_cue,n_words,n_chars,text_label,text_for_tfidf,label_human,label_human_note,rater_id,label_llm,llm_confidence,llm_rationale_short,src_row_id,label_human_int,label_weak,weak_confidence,weak_reason,label_final
sent_001376,232465,متخصص زنان و زایمان,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,14,70,ارتباط کمی با بیمار میگیرن ولی آز مایش ها و سونو هاشون رو دقیق مینویسن,ارتباط بیمار میگیرن آز مایش‌ها سونو هاشون دقیق مینویسن,,,,,,,34132,0.0,0,0.75,informational,0.0
sent_001396,116462,متخصص گوش و حلق و بینی و جراحی زیبایی بینی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,5,25,دکتر فوق العاده خوبی هستن,دکتر العاده هستن,,,,,,,10689,1.0,1,0.8999999999999999,pos_kw,1.0
sent_001412,253198,متخصص ارتوپدی و جراحی مفاصل و استخوان,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,7,34,جلسه اول رفتم پیشش فعلا معلوم نیست,جلسه رفتم پیشش فعلا معلوم نیست,,,,,,,40722,0.0,0,0.45,default_neu,0.0
sent_001417,113371,متخصص پوست ، مو و زیبایی,2.5,0,high_neg,3.6,2.0,1.6,no_improve,0.0,0.0,0.0,,0,0,9,45,برای جوش صورت مراجعه کردم و خیلی نتیجه نگرفتم,جوش صورت مراجعه نتیجه نگرفتم,,,,,,,7940,0.0,-1,0.84,neg_kw,0.0
sent_001425,329407,متخصص ارتوپدی - جراحی استخوان و مفاصل,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,9,فقط یک با,فقط یک با,,,,,,,62854,0.0,0,0.75,informational,0.0
sent_001434,280846,متخصص جراحی کلیه و مجاری ادراری و تناسلی,5.0,1,topup_pref,0.0,0.0,0.0,,4.7,3.8,0.9,strong_positive|thanks,1,0,30,152,ایشونبهترین دکتری هستند که به عمرم دیدم همسر بنده بعداز 12 سال که نازا بودن واسپرمشون صفر بود با جراحی ایشون صاحب یک فرزند پسر شدیم یک دنیا ازشون ممنونم,ایشونبهترین دکتری عمرم دیدم همسر بنده بعداز 12 سال نازا واسپرمشون صفر جراحی ایشون صاحب فرزند پسر شدیم دنیا ازشون ممنونم,,,,,,,46629,1.0,0,0.45,default_neu,1.0
sent_001458,123948,متخصص مغز و اعصاب و ستون فقرات,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,13,59,تشخیص خوب است اما معطلی تو مطب زیاد و مقداری آشنا بازی هستش,تشخیص معطلی مطب مقداری آشنا بازی هستش,,,,,,,13998,0.0,-1,0.816,neg_kw,0.0
sent_001461,235783,فلوشیپ جراحی شانه و آرنج,2.5,0,high_neg,3.0,1.4,1.6,money,0.0,0.0,0.0,,1,0,24,110,دکتر باسواد و سریع متوجه مشکل من ک پارگی تاندون شانه بود فقط مشکل هزینه عمل ک خودش میگیره یکم ب مریض فشار میاد,دکتر باسواد سریع متوجه مشکل پارگی تاندون شانه مشکل هزینه عمل میگیره یکم مریض فشار میاد,,,,,,,34988,0.0,-1,0.768,neg_kw,0.0
sent_001467,286398,متخصص مغز و اعصاب و ستون فقرات,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,7,34,هنوز فرصت ملاقات به دلیل شلوغی نشد,فرصت ملاقات دلیل شلوغی نشد,,,,,,,48187,0.0,-1,0.816,neg_kw,0.0
sent_001469,127839,متخصص و جراح زنان و زایمان ، نازایی - دارای بورد تخصصی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,1,0,6,32,برای ویزیت بارداری رفتم عالی بود,ویزیت بارداری رفتم,,,,,,,16816,1.0,1,0.8999999999999999,pos_kw,1.0
sent_001480,122537,متخصص پوست مو لیزر,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,10,47,فعلا یک جلسه برای کم پشتی موی دخترم مراجعه کردم,فعلا جلسه پشتی موی دخترم مراجعه,,,,,,,13078,0.0,0,0.45,default_neu,0.0
sent_001555,264228,متخصص پوست و مو زیبایی,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,12,58,سلام لیرز پوست کار خانم دکتر بسیار عالی مثل اخلاق بی نطیزش,سلام لیرز پوست کار خانم دکتر اخلاق نطیزش,,,,,,,43933,1.0,1,0.8999999999999999,pos_kw,1.0
sent_001566,127452,متخصص مغز و اعصاب و ستون فقرات,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,8,41,خواهرم به تازگی ویزیت شدن هنوز نظری ندارم,خواهرم تازگی ویزیت نظری ندارم,,,,,,,16407,0.0,0,0.45,default_neu,0.0
sent_001608,232465,متخصص زنان و زایمان,2.5,0,rate_neg,1.6,0.0,1.6,,2.5,2.5,0.0,strong_positive,0,0,11,53,سلام خانم دکتر بهترین راه ممکن رو به من پیشنهاد دادند,سلام خانم دکتر پیشنهاد,,,,,,,34113,1.0,1,0.8999999999999999,pos_kw,1.0
sent_001625,222252,جراح و متخصص زنان و زایمان,2.5,0,high_neg,4.2,2.6,1.6,strong_negative,0.0,0.0,0.0,,1,1,18,86,دکتر خوبی بود اما برخورد منشی خیلی بد بود و عصبانی برای همین دومین بار دیگه نخواهم رفت,دکتر برخورد منشی بد عصبانی دومین دیگه نخواهم_رفت,,,,,,,30820,-1.0,-1,0.9119999999999999,neg_kw,-1.0
sent_001626,127990,جراح و متخصص زنان زایمان نازایی,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,15,70,تشخیص خوبی دارن ولی شلوغ هست و دسترسی تلفنی یه مقدار سخت هست به مطبشون,تشخیص دارن شلوغ هست دسترسی تلفنی یه مقدار سخت هست مطبشون,,,,,,,17016,0.0,-1,0.816,neg_kw,0.0
sent_001633,305568,فلوشیپ ارتوپدی و جراحی ستون فقرات,2.5,0,high_neg,4.800000000000001,3.2,1.6,long_wait|money,0.0,0.0,0.0,,1,0,61,306,ایرادی که خیلی از دوستان وارد دونستن و درست هم هست معطلی زیاد در مطب دکتر هست البته خدماتی که ارائه میدن هم گران هست در مفصل زانوهام دکتر برام تزریق انجام داد امیدوارم نتیجه بخش باشه که البته این نکته در درازمدت مشخص خواهد شد برخورد دکتر و پرسنل خوب هست و اینکه سنجش تراکم استخوان و فیزیوتراپی هم دارن خوبه,ایرادی دوستان دونستن درست هست معطلی مطب دکتر هست خدماتی ارائه میدن گران هست مفصل زانوهام دکتر برام تزریق انجام امیدوارم نتیجه‌بخش باشه نکته درازمدت برخورد دکتر پرسنل هست سنجش تراکم استخوان فیزیوتراپی دارن خوبه,,,,,,,52877,0.0,-1,0.95,neg_kw,0.0
sent_001640,284618,متخصص پوست مو و زیبایی و لیزر درمانی,5.0,1,mixed,1.8,1.8,0.0,long_wait,4.7,3.8,0.9,strong_positive|thanks,0,0,33,179,سلام برای ریزش مو جوش صورت مراجعه کردیم امروز و فعلا منتظر نتیجه اش باشیم ببینیم چه نتیجه ای می گیریم و ضمنا از برخورد خوب و عالی ایشون بی نهایت تشکر می کنم خدا خیرشون بده انشالله,سلام ریزش مو جوش صورت مراجعه کردیم امروز فعلا منتظر نتیجه‌اش باشیم ببینیم نتیجه‌ای می‌گیریم ضمنا برخورد ایشون بی‌نهایت تشکر خدا خیرشون بده انشالله,,,,,,,47591,0.0,0,0.45,default_neu,0.0
sent_001688,120617,فلوشیپ حنجره,5.0,1,random,0.0,0.0,0.0,,0.9,0.0,0.9,,0,0,3,12,در مرحله تست,مرحله تست,,,,,,,12402,0.0,0,0.75,informational,0.0
sent_001747,241705,متخصص پوست و مو,5.0,1,mid_neg,1.4,1.4,0.0,money,0.9,0.0,0.9,,0,0,5,22,دکتر خوب ولی خیلی گرون,دکتر گرون,,,,,,,38345,0.0,-1,0.768,neg_kw,0.0
sent_001754,103130,فلوشیپ جراحی دست,5.0,1,high_pos,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,0,0,3,15,ایشون عالی بودن,ایشون,,,,,,,967,1.0,1,0.8999999999999999,pos_kw,1.0
sent_001757,113544,فلوشیپ طب مادر و جنین (پریناتولوژی),2.5,0,high_neg,3.0,1.4,1.6,money,0.0,0.0,0.0,,1,1,30,160,برای چک وضعیت جنین رفته بودیم دکتر بااخلاق و خوبی هستند منتها نسبت به هزینه ای ک دریافت میکنن خدمات کلینیک و نظم پرسنلشون کمه امیدوارم کیفیت کارشون رو بهبود بدن,چک وضعیت جنین رفته_بودیم دکتر بااخلاق منتها هزینه‌ای دریافت میکنن خدمات کلینیک نظم پرسنلشون کمه امیدوارم کیفیت کارشون بهبود بدن,,,,,,,8517,0.0,-1,0.768,neg_kw,0.0
sent_001760,121612,متخصص و جراح گوش و حلق و بینی,2.5,0,rate_neg,1.6,0.0,1.6,,1.8,1.8,0.0,improved,0,0,15,78,با سلام من سرگیجه داشتم تشخیص دکترفشارگوش بود ضرف سه تا حدود زیادی نتیجه گرفتم,سلام سرگیجه داشتم تشخیص دکترفشارگوش ضرف نتیجه گرفتم,,,,,,,12782,1.0,1,0.816,pos_kw,1.0
sent_001762,277985,متخصص مغز و اعصاب (نورولوژی)، عضو انجمن صرع ایران,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,7,37,عدم مدیریت زمان چند ساعت منتظر موندیم,مدیریت زمان ساعت منتظر موندیم,,,,,,,45826,-1.0,-1,0.816,neg_kw,-1.0
sent_001763,206833,متخصص و جراح پوست ، مو و زیبایی و لیزردرمانی,2.5,0,high_neg,3.0,1.4,1.6,money,0.0,0.0,0.0,,1,1,20,99,نتیجه منفی گرفتم بعد از 6 ماه هزینه کردن منشیشون گفتن وقت ندارن باید چند ماه دیگه مجدد درخواست بدید,نتیجه منفی گرفتم ماه هزینه منشیشون گفتن وقت ندارن ماه دیگه مجدد درخواست بدید,,,,,,,25445,-1.0,-1,0.768,neg_kw,-1.0
sent_001792,304018,متخصص پوست ، مو ، زیبایی و لیزر,2.5,0,high_neg,3.6,2.0,1.6,no_improve,0.0,0.0,0.0,,0,0,6,25,ریزس مو و هنوز درمان نشدم,ریزس مو درمان نشدم,,,,,,,51997,0.0,-1,0.84,neg_kw,0.0
sent_001826,256303,متخصص ارتوپدی جراح استخوان مفاصل و آسیب های ورزشی,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,21,در حال درمان دیسک کمر,درمان دیسک کمر,,,,,,,41989,0.0,0,0.45,default_neu,0.0
sent_001892,223843,متخصص و جراح کلیه مجاری ادراری و تناسلی - ارولوژیست,5.0,1,mid_neg,1.8,1.8,0.0,long_wait,1.9,1.0,0.9,kind,1,0,20,102,دکتر مجرب ودانایست کار بلد فقط تومطب خیلی معطلی داره وباید صبور بود من سنگ کلیه داشتم وازشون راضی هستم,دکتر مجرب ودانایست کار بلد تومطب معطلی داره وباید صبور سنگ کلیه داشتم وازشون راضی هستم,,,,,,,31407,1.0,0,0.45,default_neu,1.0
sent_001896,277985,متخصص مغز و اعصاب (نورولوژی)، عضو انجمن صرع ایران,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,9,48,بیشتر از ظرفیت پذیرش می کنند و معطلی بسیار زیاده,ظرفیت پذیرش معطلی زیاده,,,,,,,45786,0.0,-1,0.816,neg_kw,0.0
sent_001908,328904,فلوشیپ انکولوژی زنان ( سرطان شناسی ),5.0,1,mid_neg,1.4,1.4,0.0,money,0.9,0.0,0.9,,0,0,51,244,ایشون دکتر با شخصیت خوش برخورد مومن و بسیار کار درست است رحمم میوم بزرگ خود رحم بزرگ شده بود ایشون تخلیه شوند کردن رحم را دوستشون خیلی سبک من خیلی می ترسیدم از درد بعد از عمل ولی خدارا شکر خیلی خوب و راحت بودم و به دیگران هم ایشون را معرفی کردم,ایشون دکتر شخصیت خوش‌برخورد مومن کار درست رحمم میوم رحم بزرگ‌شده ایشون تخلیه رحم دوستشون سبک می‌ترسیدم درد عمل خدارا شکر راحت بودم ایشون معرفی,,,,,,,62686,1.0,0,0.55,mixed,1.0
sent_001952,129353,فلوشیپ نازایی,2.5,0,high_neg,3.6,2.0,1.6,no_improve,0.0,0.0,0.0,,0,0,3,17,نتیجه نگرفتم هنوز,نتیجه نگرفتم,,,,,,,17780,-1.0,-1,0.84,neg_kw,-1.0
sent_002009,314638,متخصص اورولوژی - فلوشیپ اندویورولوژی و لاپاراسکوپی,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,11,58,دکتر خوبی هستند چند سال هست توسط ایشان ویزیت ودرمان می شوم,دکتر سال هست توسط ویزیت ودرمان می‌شوم,,,,,,,55481,1.0,0,0.45,default_neu,1.0
sent_002084,335783,جراح و متخصص استخوان و مفاصل { ارتوپد },2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,13,پاهای پرانتزی,پاهای پرانتزی,,,,,,,65106,0.0,0,0.75,informational,0.0
sent_002118,127990,جراح و متخصص زنان زایمان نازایی,5.0,1,mid_neg,1.4,1.4,0.0,money,0.9,0.0,0.9,,1,0,22,117,دکتر مهربون و خوش اخلاق و تخصصی کار میکنه از اول تمام آزمایشات لازم میده شاید یکم هزینه بر باشه ولی سریع جواب می گیری,دکتر مهربون خوش‌اخلاق تخصصی کار میکنه آزمایشات میده یکم هزینه‌بر باشه سریع جواب می‌گیری,,,,,,,16966,1.0,-1,0.768,neg_kw,1.0
sent_002124,109440,فلوشیپ آی وی اف و لاپاراسکوپی,5.0,1,mid_neg,1.4,1.4,0.0,money,0.9,0.0,0.9,,1,0,3,16,ویزیت بسیار گران,ویزیت گران,,,,,,,4640,-1.0,-1,0.768,neg_kw,-1.0
sent_002147,127452,متخصص مغز و اعصاب و ستون فقرات,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,11,52,نوبت دهی خوب بود برام ام آر آی نوشتن فعلا تحت درمانم,نوبت دهی برام‌ام آر آی نوشتن فعلا درمانم,,,,,,,16495,0.0,0,0.45,default_neu,0.0
sent_002169,325578,متخصص پوست و مو,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,11,پی پی ار پی,ار,,,,,,,61148,0.0,0,0.45,default_neu,0.0
sent_002170,125415,متخصص پوست و مو ، لیزر,5.0,1,mid_neg,1.6,1.6,0.0,disappointed_soft,0.9,0.0,0.9,,0,0,2,7,کاشت مو,کاشت مو,,,,,,,14579,0.0,-1,0.792,neg_kw,0.0
sent_002173,219596,جراح و متخصص زنان زایمان نازایی,5.0,1,topup_pref,0.0,0.0,0.0,,5.0,4.1,0.9,strong_positive|skilled,1,0,7,34,بهترین دکتر زنان حاذق دلسوز و منصف,دکتر زنان حاذق دلسوز منصف,,,,,,,29257,1.0,0,0.45,default_neu,1.0
sent_002196,131109,جراح ارتوپد و فلوشیپ جراحی دست-شانه ،ارنج,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,18,فعلا درحالت معالجه,فعلا درحالت معالجه,,,,,,,19426,0.0,0,0.75,informational,0.0
sent_002209,115698,"جراح مغز و اعصاب , ستون فقرات , لیزر دیسک ,آندوسکوپ مغز و قاعده جمجمه",2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,7,34,تازه مراجعه کردم و هنوز نظری ندارم,تازه مراجعه نظری ندارم,,,,,,,10048,0.0,0,0.45,default_neu,0.0
sent_002216,293297,متخصص بیماری های مغز و اعصاب و ستون فقرات,2.5,0,high_neg,3.6,2.0,1.6,no_improve,0.0,0.0,0.0,,0,0,10,53,برای درمان لغزش دست مراجعه کردم ولی هنوز نتیجه نگرفتم,درمان لغزش دست مراجعه نتیجه نگرفتم,,,,,,,49755,-1.0,-1,0.84,neg_kw,-1.0
sent_002229,126182,متخصص جراحی مغز و اعصاب,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,12,50,تا کنون در حال دوره درمان و به نسبت به گذشته بهترم,کنون دوره درمان گذشته بهترم,,,,,,,15482,0.0,0,0.45,default_neu,0.0
sent_002234,105720,متخصص پوست و مو و زیبایی ، لیزر,2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,1,0,63,305,برای درمان آکنه مراجعه کردم از نظر برخورد و اخلاق خانم دکتر و تشخیص رضایت دارم ولی برنامه کارشون در کلینیک بهار اصلا مناسب نیست و برای وقت مراجعین ارزشی قائل نیستن بیش از ظرفیت کاری پزشک پذیرش میکنن و ساعات ویزیت و جراحی از هم تفکیک نشده برای یه ویزیت ساده و نشون دادن جواب آزمایش بیش از 2 ساعت معطلی داره,درمان آکنه مراجعه برخورد اخلاق خانم دکتر تشخیص رضایت دارم برنامه کارشون کلینیک بهار اصلا نیست وقت مراجعین ارزشی قائل نیستن ظرفیت کاری پزشک پذیرش میکنن ساعات ویزیت جراحی تفکیک نشده یه ویزیت ساده نشون جواب آزمایش ساعت معطلی داره,,,,,,,2043,-1.0,-1,0.816,neg_kw,-1.0
