item_id,doctor_id,specialty,rate,label,bucket,neg_score,neg_score_kw,neg_score_rate,neg_hits,pos_score,pos_score_kw,pos_score_rate,pos_hits,has_service_term,has_service_neg_cue,n_words,n_chars,text_label,text_for_tfidf,label_human,label_human_note,rater_id,label_llm,llm_confidence,llm_rationale_short,src_row_id,label_human_int,is_gold,label_weak,weak_confidence,weak_reason,label_final
sent_006652,110161,متخصص جراحی استخوان و مفاصل(ارتوپد),5.0,1,service_neg,0.0,0.0,0.0,,2.2,1.3,0.9,thanks,1,1,78,408,باعرض سلام من محمدرضا آزادی هستم هفت بهمن عمل رباط صلیبی و منیسک پای راستم پیش دکتر شهرستانی انجام دادم کرمانشاه زندگی می کنم توی شهر خودم حقیقت به هیچ پزشکی اعتماد نداشتم اما من عملهای دکتر شهرستانی هم ازاینستاگرام دیدم و هم توی مطب باهاشان صحبت کردم خوشبختانه بارضایت کامل رفتم پیش دکتر وعمل پام انجام داد خدا رو شکر الان حدودپنج هفته از عملم میگذره خوب خوبم واز دکتر تشکر ویژه دارم خدا بهت سلامتی وعزت بده,باعرض سلام محمدرضا آزادی هستم هفت بهمن عمل رباط صلیبی منیسک پای راستم دکتر شهرستانی انجام دادم کرمانشاه زندگی توی شهر خودم حقیقت پزشکی اعتماد نداشتم عملهای دکتر شهرستانی ازاینستاگرام دیدم توی مطب باهاشان صحبت خوشبختانه بارضایت رفتم دکتر وعمل پام انجام خدا شکر الان حدودپنج هفته عملم میگذره خوبم واز دکتر تشکر دارم خدا بهت سلامتی وعزت بده,,,,,,,5602,1,1,1,0.81,pos_kw,
sent_005609,335504,متخصص زنان ، زایمان و نازائی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,5,31,با آزمایشگاه جالبی کار نمی کنند,آزمایشگاه جالبی کار نمی‌کنند,,,,,,,64911,0,1,0,0.94,informational,
sent_006908,116613,متخصص مغز و اعصاب و ستون فقرات,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,8,50,فعلا جهت تشخیص اقدامات پاراکلنیکی دارم انجام می دم,فعلا جهت تشخیص اقدامات پاراکلنیکی دارم انجام می‌دم,,,,,,,10903,0,1,0,0.45,default_neu,
sent_003125,199002,جراح و متخصص زنان زایمان و نازایی,5.0,1,mixed,1.8,1.8,0.0,long_wait,3.4,2.5,0.9,strong_positive,1,0,19,90,معطلی مطب بشدت زیاد بود من دوساعت معطل شدم و واقعا ناراحت شدم ولی خانم دکتر خودش عالی بودن,معطلی مطب بشدت دوساعت معطل شدم واقعا ناراحت شدم خانم دکتر,,,,,,,24181,0,1,1,0.71,pos_kw,
sent_001763,206833,متخصص و جراح پوست ، مو و زیبایی و لیزردرمانی,2.5,0,high_neg,3.0,1.4,1.6,money,0.0,0.0,0.0,,1,1,20,99,نتیجه منفی گرفتم بعد از 6 ماه هزینه کردن منشیشون گفتن وقت ندارن باید چند ماه دیگه مجدد درخواست بدید,نتیجه منفی گرفتم ماه هزینه منشیشون گفتن وقت ندارن ماه دیگه مجدد درخواست بدید,,,,,,,25445,-1,1,0,0.45,default_neu,
sent_006443,227664,متخصص ارتوپدی - جراح زانو و هیپ,5.0,1,topup_pref,0.0,0.0,0.0,,3.4,2.5,0.9,strong_positive,1,0,9,49,من یک دفعه ویزیت شدم ولی برخورد بسیار عالی داشتند,یک‌دفعه ویزیت شدم برخورد,,,,,,,32758,1,1,1,0.87,pos_kw,
sent_000856,112601,متخصص مغز و اعصاب و ستون فقرات,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,10,راضی نیستن,راضی نیستن,,,,,,,7153,-1,1,0,0.94,informational,
sent_001376,232465,متخصص زنان و زایمان,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,14,70,ارتباط کمی با بیمار میگیرن ولی آز مایش ها و سونو هاشون رو دقیق مینویسن,ارتباط بیمار میگیرن آز مایش‌ها سونو هاشون دقیق مینویسن,,,,,,,34132,0,1,0,0.94,informational,
sent_003796,326283,متخصص جراحی مغز و اعصاب ، فلوشیپ نورواینترونشن,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,20,92,من برای وز وز گوشم رفته بودم پیششون ولی اصلا مدارک منو نگاه نکردن و فقط گفتن باید انژیو بشید,وز وز گوشم رفته_بودم پیششون اصلا مدارک منو نگاه نکردن گفتن انژیو بشید,,,,,,,61920,-1,1,0,0.45,default_neu,
sent_001760,121612,متخصص و جراح گوش و حلق و بینی,2.5,0,rate_neg,1.6,0.0,1.6,,1.8,1.8,0.0,improved,0,0,15,78,با سلام من سرگیجه داشتم تشخیص دکترفشارگوش بود ضرف سه تا حدود زیادی نتیجه گرفتم,سلام سرگیجه داشتم تشخیص دکترفشارگوش ضرف نتیجه گرفتم,,,,,,,12782,1,1,1,0.8,pos_kw,
sent_003255,322618,متخصص پوست ، مو ، زیبایی و لیزر,2.5,0,service_neg,1.6,0.0,1.6,,1.0,1.0,0.0,kind,1,0,21,106,دکتر با حوصله و خوش اخلاق هستند در مورد کارشون نمیتونم نظر یدم چون دوبار فقط ویزیت شدم و درمانم ادامه داره,دکتر حوصله خوش‌اخلاق کارشون نمیتونم یدم دوبار ویزیت شدم درمانم ادامه داره,,,,,,,59566,0,1,0,0.45,default_neu,
sent_002533,242266,فلوشیپ پیوند کلیه ، عضو تیم تخصصی درمان ناباروری,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,14,73,مشکل پرزوستات داشتم که به کمک ایشان و استفاده از داروهای سنتی بهبود یافتم,مشکل پرزوستات داشتم کمک استفاده داروهای سنتی بهبود یافتم,,,,,,,39133,1,1,0,0.45,default_neu,
sent_002216,293297,متخصص بیماری های مغز و اعصاب و ستون فقرات,2.5,0,high_neg,3.6,2.0,1.6,no_improve,0.0,0.0,0.0,,0,0,10,53,برای درمان لغزش دست مراجعه کردم ولی هنوز نتیجه نگرفتم,درمان لغزش دست مراجعه نتیجه نگرفتم,,,,,,,49755,-1,1,0,0.45,default_neu,
sent_007835,326196,متخصص گوش و حلق و بینی,5.0,1,topup_pref,0.0,0.0,0.0,,0.9,0.0,0.9,,1,0,12,59,برای لوزه دخترم نوبت عمل دادن برخورد و توضیحات خیلی خوب بود,لوزه دخترم نوبت عمل برخورد توضیحات,,,,,,,61872,1,1,0,0.45,default_neu,
sent_001211,131273,متخصص ارتوپدی ( جراح استخوان و مفاصل ),2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,11,54,فقط فعلا یه بار ویزیت شدم هنوز به مرحله ی درمان نرسیدم,فعلا یه ویزیت شدم مرحله‌ی درمان نرسیدم,,,,,,,19971,0,1,0,0.45,default_neu,
sent_007466,255219,متخصص زنان زایمان و نازایی,5.0,1,service_neg,0.0,0.0,0.0,,0.9,0.0,0.9,,1,1,37,193,من بیمار دکتر فرحناد بودم بخاطر برخورد بسیار بد منشی رفتم مطب دکتر نیکفرجام برخورد منشیشون اینقدر خوب و دلنشین بود که کلا دیگه میرم زیر نظر دکتر نیکفرجام واقعا مثل منشیشون کم هست خدا حفظشون کنه,بیمار دکتر فرحناد بودم بخاطر برخورد بد منشی رفتم مطب دکتر نیکفرجام برخورد منشیشون اینقدر دلنشین کلا دیگه میرم دکتر نیکفرجام واقعا منشیشون هست خدا حفظشون کنه,,,,,,,41651,1,1,0,0.45,default_neu,
sent_007683,169917,متخصص پوست و مو,5.0,1,mid_neg,1.4,1.4,0.0,money,0.9,0.0,0.9,,1,0,15,63,جوش صورت و درمان شد و دخترم زخم صورت و با کمترین هزینه درمان شد,جوش صورت درمان دخترم زخم صورت کمترین هزینه درمان,,,,,,,20510,1,1,0,0.45,default_neu,
sent_002603,280810,متخصص گوش و حلق و بینی,5.0,1,topup_pref,0.0,0.0,0.0,,3.7,2.8,0.9,kind|improved,1,0,17,75,بسیار با حوصله ودقیق هستن شش ماه ترشح خون از بینی داشتم با یک ویزیت خوب شدم,حوصله ودقیق هستن ماه ترشح خون بینی داشتم ویزیت شدم,,,,,,,46449,1,1,1,0.95,pos_strong,
sent_000158,294781,متخصص جراحی مغز و اعصاب,5.0,1,service_neg,1.6,1.6,0.0,disappointed_soft,0.9,0.0,0.9,,1,1,20,93,سلام نوبت دهی خوب بود و منشی هم خیلی خوش برخورد ولی از رفتار و گفتار خود دکتر اصلا راضی نبودم,سلام نوبت دهی منشی خوش‌برخورد رفتار گفتار دکتر اصلا راضی نبودم,,,,,,,50007,-1,1,0,0.72,mixed,
sent_003912,220440,فوق تخصص مغز و اعصاب کودکان,2.5,0,topup_pref,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,15,73,بسیار دکتر خوبی هستند ولی در نسخه نوشتن و تاریخ زدن باید دقت بیشتری بکنند,دکتر نسخه نوشتن تاریخ زدن دقت بکنند,,,,,,,29635,1,1,1,0.78,pos_kw,
sent_006236,304855,متخصص پوست ، مو ، زیبایی و لیزر,5.0,1,mixed,1.8,1.8,0.0,long_wait,3.4,2.5,0.9,strong_positive,1,0,9,44,مطبشون شلوغه اما دکتر و پرسنل بشدت عالی هستن,مطبشون شلوغه دکتر پرسنل بشدت هستن,,,,,,,52573,1,1,1,0.71,pos_kw,
sent_003259,308366,متخصص ارتوپدی ( جراحی استخوان و. مفاصل ),2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,24,97,دو ماه پیش مدت دو ماه پی در پی برای درمان آرتروز زانو پی ار پی انجام دادم درد کم شده اما خوب نشدم,ماه ماه درمان آرتروز زانو ار انجام دادم درد نشدم,,,,,,,53573,0,1,0,0.45,default_neu,
sent_002267,330360,متخصص جراحی مغز و اعصاب,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,16,82,دیسک کمر داشتم گفتن عمل کنین فشارم بالابودن نشده عمل کنم میخوام نوبت برای عمل بزنم,دیسک کمر داشتم گفتن عمل کنین فشارم بالابودن نشده عمل میخوام نوبت عمل بزنم,,,,,,,63202,0,1,0,0.94,informational,
sent_002443,110876,جراح مغز و اعصاب و ستون فقرات,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,4,17,کمرد و ستون فقرات,کمرد ستون فقرات,,,,,,,6230,0,1,0,0.45,default_neu,
sent_006468,253484,متخصص جراحی استخوان و مفاصل (ارتوپدی),2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,7,41,می شناسم دکتر مورد قبول لرای جراحی میباسد,می‌شناسم دکتر قبول لرای جراحی میباسد,,,,,,,40880,1,1,0,0.94,informational,
sent_002553,303239,متخصص گوش و حلق و بینی و جراحی سر و گردن و جراحی زیبایی بینی,2.5,0,high_neg,3.6,2.0,1.6,no_improve,1.0,1.0,0.0,kind,0,0,13,67,خیلی خوش اخلاق و با حوصله هنوز درمان نشدم ولی از رفتارشون راضی هستم,خوش‌اخلاق حوصله درمان نشدم رفتارشون راضی هستم,,,,,,,51724,1,1,0,0.45,default_neu,
sent_000394,234392,متخصص پوست و مو ، زیبایی و لیزر,5.0,1,mixed,1.8,1.8,0.0,long_wait,2.7,1.8,0.9,improved,1,0,30,136,من دچار اگزما ناحیه لب شده بودم سه ماه درگیرش بودم با یه پماد یک روزه درمان شدم فقط اونروز مطب خیلی شلوغ بود و سر نوبتم نتونستم برم داخل,اگزما ناحیه لب شده_بودم ماه درگیرش بودم یه پماد روزه درمان شدم اونروز مطب شلوغ سر نوبتم نتونستم برم داخل,,,,,,,34536,1,1,0,0.85,mixed_service,
sent_006463,3216,جراح و متخصص استخوان و مفاصل (ارتوپد),2.5,0,high_neg,3.0,1.4,1.6,money,0.0,0.0,0.0,,1,0,19,103,برای دیدن دکتر هفت خوان رد می کنی بعدم بنظرم کارهایی انجام میشه که بیشتر بخاطر گرفتن هزینه از بیمارهاست,دیدن دکتر هفت خوان رد می‌کنی بعدم بنظرم کارهایی انجام میشه بخاطر گرفتن هزینه بیمارهاست,,,,,,,58508,-1,1,0,0.45,default_neu,
sent_002124,109440,فلوشیپ آی وی اف و لاپاراسکوپی,5.0,1,mid_neg,1.4,1.4,0.0,money,0.9,0.0,0.9,,1,0,3,16,ویزیت بسیار گران,ویزیت گران,,,,,,,4640,-1,1,-1,0.8,neg_kw,
sent_004772,241999,جراح ارتوپد ،فلوشیپ لگن ، ران ، تعویض مفصل,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,2,11,جراحی انگشت,جراحی انگشت,,,,,,,38725,0,1,0,0.94,informational,
sent_007301,110161,متخصص جراحی استخوان و مفاصل(ارتوپد),2.5,0,high_neg,3.6,2.0,1.6,no_improve,0.0,0.0,0.0,,0,0,13,62,3 بار مراجعه کردم و نتیجه نگرفتم داره زمین گیرم میکنه 35 سالمه,مراجعه نتیجه نگرفتم داره زمین گیرم میکنه 35 سالمه,,,,,,,5500,-1,1,0,0.45,default_neu,
sent_002666,173496,متخصص زنان و زایمان,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,3,14,عمل برداشت رحم,عمل برداشت رحم,,,,,,,20720,0,1,0,0.94,informational,
sent_005506,285437,متخصص زنان و زایمان و نازایی,5.0,1,high_pos,0.0,0.0,0.0,,5.2,4.3,0.9,strong_positive|improved,0,0,9,39,عالی من عفونت داشتم ظرف یک هفته خوب شدم,عفونت داشتم ظرف هفته شدم,,,,,,,47920,1,1,1,0.95,pos_strong,
sent_004419,304018,متخصص پوست ، مو ، زیبایی و لیزر,5.0,1,mixed,2.2,2.2,0.0,misdiagnosis,5.0,4.1,0.9,strong_positive|skilled,1,1,66,333,اولین بار بود مراجعه کردیم مشکلی که هیچ دکتری تشخیص نداده بودو تو ویزیت اول تشخیص دادن با یه نسخه همسرم خدا رو شکر خوب شدن خانم دکتر فوق العاده عالی وحاذق درکارشون هستن وقت برای بیمار میزاره الهی خدا سلامتی به ایشون بده ما پیش چندین متخصص رفتیم وبا تشخیص اشتباه ودارو های اشتباه همسرم بدتر شده بود ولی خانم دکتر با یه نسخه درمان کردن,مراجعه کردیم مشکلی دکتری تشخیص نداده بودو ویزیت تشخیص یه نسخه همسرم خدا شکر خانم دکتر العاده وحاذق درکارشون هستن وقت بیمار میزاره الهی خدا سلامتی ایشون بده چندین متخصص رفتیم وبا تشخیص اشتباه ودارو‌های اشتباه همسرم بدتر خانم دکتر یه نسخه درمان,,,,,,,52083,1,1,1,0.86,pos_kw,
sent_004566,321794,جراح استخوان و مفاصل - فلوشیپ جراحی زانو,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,6,25,فللا برای نظر دهی زود است,فللا دهی زود,,,,,,,58745,0,1,0,0.45,default_neu,
sent_003018,321209,متخصص ارتوپدی,2.5,0,rate_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,0,0,19,140,من وهمسرم ودخترم ناراحتی آرتروزگردن وزانوودرد مفاصل داشتیم وداریم دکترمیبایستی وقت بیشتری برای بیماربگذارد فقط ایشان داروهای خوبی تجویزمیکند,وهمسرم ودخترم ناراحتی آرتروزگردن وزانوودرد مفاصل داشتیم وداریم دکترمیبایستی وقت بیماربگذارد داروهای تجویزمیکند,,,,,,,58178,0,1,0,0.45,default_neu,
sent_004120,241599,متخصص جراحی کلیه و مجاری ادراری ( اورولوژی),2.5,0,high_neg,3.4000000000000004,1.8,1.6,long_wait,0.0,0.0,0.0,,0,0,11,61,پروستات پدر فعلا پت اسکن نوشتن ومنتظر دیدن جواب ونظرشون هستیم,پروستات پدر فعلا پت اسکن نوشتن ومنتظر دیدن جواب ونظرشون,,,,,,,38311,0,1,0,0.45,default_neu,
sent_004752,129439,فلوشیپ جراحی دست - آرنج ، شانه و اعصاب محیطی,2.5,0,service_neg,1.6,0.0,1.6,,0.0,0.0,0.0,,1,0,43,195,مشکل تنیس البوم بود ولی هنوز رفع نشده و مجبور شدم به دکتر دیگر مراجعه کنم و وقت اینترنتی اصلا زمانی نیس که ثبت میش و بیمار انتخاب می کند من ساعت 5 30 وقت گرفته بودم اینترنتی اما ساعت 8 نوبت من شد,مشکل تنیس البوم رفع نشده مجبور شدم دکتر مراجعه وقت اینترنتی اصلا زمانی نیس ثبت میش بیمار انتخاب ساعت 30 وقت گرفته_بودم اینترنتی ساعت نوبت,,,,,,,18071,-1,1,0,0.45,default_neu,
