doctor_id,comments_used,doc_token_len_est,top_terms,top_terms_scored
100246,122,455,پوسته | جوش | پوسته پوسته | رفع تشخیص | جوش صورت | خارش بدن | پوست | ریزش | شدم جوش | خارش | صورتم | ریزش مو | مو | صورت | سرعت,پوسته:0.1141 | جوش:0.0973 | پوسته پوسته:0.0942 | رفع تشخیص:0.0942 | جوش صورت:0.0925 | خارش بدن:0.0915 | پوست:0.0908 | ریزش:0.0871 | شدم جوش:0.0854 | خارش:0.0834 | صورتم:0.0830 | ریزش مو:0.0812 | مو:0.0799 | صورت:0.0790 | سرعت:0.0785
113473,213,948,اصفهانی | دکتر اصفهانی | 10 دقیقه | مهر | انرژی هستن | فعلا پروسه | مهربان انرژی | بارداری | خوش انرژی | انرژی | بودم جراحی | دکتر انرژی | خوش‌اخلاق باسواد | انرژی مثبت | مشکل زنان,اصفهانی:0.1022 | دکتر اصفهانی:0.0899 | 10 دقیقه:0.0725 | مهر:0.0660 | انرژی هستن:0.0644 | فعلا پروسه:0.0626 | مهربان انرژی:0.0610 | بارداری:0.0604 | خوش انرژی:0.0597 | انرژی:0.0593 | بودم جراحی:0.0584 | دکتر انرژی:0.0584 | خوش‌اخلاق باسواد:0.0573 | انرژی مثبت:0.0569 | مشکل زنان:0.0563
113544,223,1645,محرابی | دکتر محرابی | غربالگری | سونو ان | ان تی | جنین | آمینوسنتز | آنومالی | سونوگرافی | پرخطر | بارداری پرخطر | سحر | nt | سونو | بارداری,محرابی:0.1023 | دکتر محرابی:0.0995 | غربالگری:0.0887 | سونو ان:0.0824 | ان تی:0.0786 | جنین:0.0720 | آمینوسنتز:0.0719 | آنومالی:0.0691 | سونوگرافی:0.0684 | پرخطر:0.0678 | بارداری پرخطر:0.0669 | سحر:0.0663 | nt:0.0663 | سونو:0.0660 | بارداری:0.0653
114147,260,1237,لوزه | عمل لوزه | نصیری | دکتر نصیری | پسرم لوزه | لوزه توسط | مشکل لوزه | لوزه پسرم | لوزه خانم | جرم | لوزه دخترم | سنگ لوزه | عمل پسرم | شکیبا | لوزه انجام,لوزه:0.0925 | عمل لوزه:0.0908 | نصیری:0.0869 | دکتر نصیری:0.0869 | پسرم لوزه:0.0787 | لوزه توسط:0.0750 | مشکل لوزه:0.0727 | لوزه پسرم:0.0711 | لوزه خانم:0.0699 | جرم:0.0658 | لوزه دخترم:0.0652 | سنگ لوزه:0.0647 | عمل پسرم:0.0647 | شکیبا:0.0635 | لوزه انجام:0.0626
114194,142,606,گوش لوزه | بینی | بینی انحراف | لوزه | تند | عالی حاذق | سینوزیت | عمل لوزه | مشکل گوش | الرژی | گوش داشتم | آلرژی | جراحی بینی | فک | بینی داشتم,گوش لوزه:0.0853 | بینی:0.0821 | بینی انحراف:0.0803 | لوزه:0.0765 | تند:0.0749 | عالی حاذق:0.0735 | سینوزیت:0.0719 | عمل لوزه:0.0688 | مشکل گوش:0.0681 | الرژی:0.0679 | گوش داشتم:0.0674 | آلرژی:0.0658 | جراحی بینی:0.0641 | فک:0.0631 | بینی داشتم:0.0623
114331,150,746,میگرن | بود میگرن | اهدا | دکتر زندگی | شاهرود | افسوس | حمله | عصبی | مشکل خواب | مهربان تجربه‌ای | نوار | مشکل میگرن | خواب | گز | گردن مراجعه,میگرن:0.0898 | بود میگرن:0.0882 | اهدا:0.0824 | دکتر زندگی:0.0824 | شاهرود:0.0824 | افسوس:0.0824 | حمله:0.0793 | عصبی:0.0738 | مشکل خواب:0.0712 | مهربان تجربه‌ای:0.0712 | نوار:0.0686 | مشکل میگرن:0.0686 | خواب:0.0681 | گز:0.0652 | گردن مراجعه:0.0629
114729,237,949,شدم جلسه | بیماری‌ای | استرسم | زمان میزارن | رفتم برخوردشون | عفونت داشتم | خودشون انجام | عاشقشونم | کولپوسکوپی انجام | تلفنی | پزشک زنان | کولپوسکوپی | زنان | کمک خانم | هر نظر,شدم جلسه:0.0762 | بیماری‌ای:0.0696 | استرسم:0.0648 | زمان میزارن:0.0648 | رفتم برخوردشون:0.0630 | عفونت داشتم:0.0601 | خودشون انجام:0.0601 | عاشقشونم:0.0601 | کولپوسکوپی انجام:0.0601 | تلفنی:0.0595 | پزشک زنان:0.0577 | کولپوسکوپی:0.0567 | زنان:0.0554 | کمک خانم:0.0540 | هر نظر:0.0540
114802,247,1073,محسنی | دکتر محسنی | دکتر نیما | نیما | زانو | شانه | کشکک زانو | فیزیوتراپی | زانو بهترین | کشکک | مشکل زانو | حراجی | مشکل شانه | جراحی شانه | پزشکی دکتر,محسنی:0.1113 | دکتر محسنی:0.1034 | دکتر نیما:0.0831 | نیما:0.0793 | زانو:0.0772 | شانه:0.0732 | کشکک زانو:0.0718 | فیزیوتراپی:0.0676 | زانو بهترین:0.0671 | کشکک:0.0657 | مشکل زانو:0.0618 | حراجی:0.0615 | مشکل شانه:0.0607 | جراحی شانه:0.0599 | پزشکی دکتر:0.0596
114966,237,1012,کلیه | پروستات | سنگ کلیه | سنگ | درمان جناب | لاپاراسکوپی | پروستات درمان | بزرگی پروستات | ولیزر | فتق | مشکل کلیه | زبر دست | پروستات جراحی | هستن وبا | زبر,کلیه:0.0906 | پروستات:0.0883 | سنگ کلیه:0.0830 | سنگ:0.0813 | درمان جناب:0.0673 | لاپاراسکوپی:0.0668 | پروستات درمان:0.0657 | بزرگی پروستات:0.0638 | ولیزر:0.0627 | فتق:0.0625 | مشکل کلیه:0.0620 | زبر دست:0.0594 | پروستات جراحی:0.0594 | هستن وبا:0.0581 | زبر:0.0581
115698,241,1058,مرادی | دکتر مرادی | دیسک | پارگی دیسک | کمر عمل | عمل دیسک | دیسک کمر | کمر | دیسک کمرداشتم | دیسک مادرم | هس دکتر | کمرداشتم | دیسک عمل | جراحی دیسک | درمانم دیسک,مرادی:0.1095 | دکتر مرادی:0.1073 | دیسک:0.0794 | پارگی دیسک:0.0775 | کمر عمل:0.0775 | عمل دیسک:0.0748 | دیسک کمر:0.0730 | کمر:0.0718 | دیسک کمرداشتم:0.0710 | دیسک مادرم:0.0696 | هس دکتر:0.0696 | کمرداشتم:0.0695 | دیسک عمل:0.0682 | جراحی دیسک:0.0675 | درمانم دیسک:0.0618
115870,131,573,پروستات | کلیه | سنگ کلیه | سنگ | کلیه همسرم | ازایشون راضی | پروستات انجام | مشکل ادراری | اصل | دکتر پدرم | پروستات داشتم | بزرگی | کلیه دکتر | ادراری | ازایشون,پروستات:0.1137 | کلیه:0.1062 | سنگ کلیه:0.1007 | سنگ:0.0990 | کلیه همسرم:0.0950 | ازایشون راضی:0.0872 | پروستات انجام:0.0844 | مشکل ادراری:0.0844 | اصل:0.0844 | دکتر پدرم:0.0827 | پروستات داشتم:0.0818 | بزرگی:0.0797 | کلیه دکتر:0.0768 | ادراری:0.0728 | ازایشون:0.0726
116220,182,750,درمانی نداشتم | شستشوی گوش | گوش مراجعه | شستشوی | شهابی | سکته‌ی گوش | سینوزیت | پلیپ داشتم | گوش خوش‌برخورد | بینی سال | گوش‌درد | لوزه | سکته‌ی | راضی‌ام بسیار | کیپ,درمانی نداشتم:0.1022 | شستشوی گوش:0.0856 | گوش مراجعه:0.0853 | شستشوی:0.0850 | شهابی:0.0824 | سکته‌ی گوش:0.0824 | سینوزیت:0.0807 | پلیپ داشتم:0.0794 | گوش خوش‌برخورد:0.0757 | بینی سال:0.0757 | گوش‌درد:0.0743 | لوزه:0.0736 | سکته‌ی:0.0712 | راضی‌ام بسیار:0.0712 | کیپ:0.0709
116462,224,1025,لوزه | سینوزیت | عمل لوزه | مشکل سینوزیت | بینی | جراحی لوزه | وتحت درمانم | رینیت | سینوزیت مشکل | عفونت گوش | تشخیصشان | زیبایی بینی | سینوزیت دارم | گوش داشتم | مشکل لوزه,لوزه:0.0793 | سینوزیت:0.0734 | عمل لوزه:0.0729 | مشکل سینوزیت:0.0666 | بینی:0.0664 | جراحی لوزه:0.0653 | وتحت درمانم:0.0652 | رینیت:0.0652 | سینوزیت مشکل:0.0631 | عفونت گوش:0.0630 | تشخیصشان:0.0619 | زیبایی بینی:0.0617 | سینوزیت دارم:0.0614 | گوش داشتم:0.0603 | مشکل لوزه:0.0580
116613,231,958,میگرن | درمان سردرد | لرزش | سلام میگرن | لرزش دست | سردرد گردن | سردرد | میگرن عصبی | میگرن داشتم | شدم سردرد | گردن درد | خواب | آلزایمر | گرفتم الان | گز,میگرن:0.0863 | درمان سردرد:0.0767 | لرزش:0.0742 | سلام میگرن:0.0737 | لرزش دست:0.0720 | سردرد گردن:0.0718 | سردرد:0.0717 | میگرن عصبی:0.0701 | میگرن داشتم:0.0675 | شدم سردرد:0.0633 | گردن درد:0.0626 | خواب:0.0622 | آلزایمر:0.0602 | گرفتم الان:0.0595 | گز:0.0595
116621,211,929,کولپوسکوپی | چراغی | فیبروم | لاپاروسکوپی | رحم | دکتر چراغی | جراحی فیبروم | اچ | فیبرم | دیواره | hpv | فاطمه | فیبروم داشتم | زگیل تناسلی | خوش‌اخلاق انرژی,کولپوسکوپی:0.0950 | چراغی:0.0920 | فیبروم:0.0910 | لاپاروسکوپی:0.0877 | رحم:0.0744 | دکتر چراغی:0.0742 | جراحی فیبروم:0.0727 | اچ:0.0702 | فیبرم:0.0702 | دیواره:0.0681 | hpv:0.0654 | فاطمه:0.0641 | فیبروم داشتم:0.0638 | زگیل تناسلی:0.0613 | خوش‌اخلاق انرژی:0.0611
117156,223,1002,عمل گوش | کاشت | تشخیص وعمل | گوش دقیق | گوش چپ | بیمارستان رسول | گوش داشتم | شنوایی | شنوایی داشتم | رسول | مانور | عفونت گوش | وزوز گوش | وزوز | سرگیجه,عمل گوش:0.0841 | کاشت:0.0728 | تشخیص وعمل:0.0726 | گوش دقیق:0.0726 | گوش چپ:0.0726 | بیمارستان رسول:0.0693 | گوش داشتم:0.0680 | شنوایی:0.0675 | شنوایی داشتم:0.0667 | رسول:0.0667 | مانور:0.0645 | عفونت گوش:0.0644 | وزوز گوش:0.0611 | وزوز:0.0587 | سرگیجه:0.0585
117167,110,571,همونه | صبح بخیر | زانو | ایشون معرفی | نوشتن گفتن | جواب mri | صبح | خوش‌رو خوش‌برخورد | برنامه | mri | معرفی شدم | مسئولیت‌پذیری | راست | طریق | پرانتزی,همونه:0.0929 | صبح بخیر:0.0886 | زانو:0.0866 | ایشون معرفی:0.0853 | نوشتن گفتن:0.0853 | جواب mri:0.0853 | صبح:0.0802 | خوش‌رو خوش‌برخورد:0.0765 | برنامه:0.0735 | mri:0.0712 | معرفی شدم:0.0710 | مسئولیت‌پذیری:0.0688 | راست:0.0633 | طریق:0.0612 | پرانتزی:0.0600
119814,240,1016,کلاب | کلاب فوت | کفش | کف پای | فوت | صافی کف | صافی | پای پسرم | کف | صاف | پای | کفی | پای صاف | هستن صافی | راست دخترم,کلاب:0.1151 | کلاب فوت:0.1151 | کفش:0.0988 | کف پای:0.0985 | فوت:0.0973 | صافی کف:0.0956 | صافی:0.0944 | پای پسرم:0.0876 | کف:0.0779 | صاف:0.0753 | پای:0.0737 | کفی:0.0708 | پای صاف:0.0708 | هستن صافی:0.0694 | راست دخترم:0.0694
119857,218,785,زایمان | بارداری | زایمانم | شدم پیششون | زایمان طبیعی | زایمان سزارین | بودم زایمانم | آرامش‌بخش | سزارین | ویزیت ساده | بودم زایمان | مراقبتهای | طبیعی داشتم | رحمم | پلی کیستیک,زایمان:0.0875 | بارداری:0.0764 | زایمانم:0.0757 | شدم پیششون:0.0741 | زایمان طبیعی:0.0735 | زایمان سزارین:0.0728 | بودم زایمانم:0.0713 | آرامش‌بخش:0.0639 | سزارین:0.0634 | ویزیت ساده:0.0626 | بودم زایمان:0.0614 | مراقبتهای:0.0614 | طبیعی داشتم:0.0603 | رحمم:0.0603 | پلی کیستیک:0.0603
120121,131,586,کنه راضی | الان جلسه | باردار | بارداری | مثبت هستن | ویزیت میشم | سابقه | اقدام | انشالا | یو | خوش‌اخلاق تشخیص | فعلا نتیجه‌ای | جلسه رفتم | باردار شدم | اقدام بارداری,کنه راضی:0.0964 | الان جلسه:0.0856 | باردار:0.0809 | بارداری:0.0803 | مثبت هستن:0.0748 | ویزیت میشم:0.0736 | سابقه:0.0724 | اقدام:0.0695 | انشالا:0.0694 | یو:0.0685 | خوش‌اخلاق تشخیص:0.0647 | فعلا نتیجه‌ای:0.0615 | جلسه رفتم:0.0611 | باردار شدم:0.0606 | اقدام بارداری:0.0601
120617,244,997,حنجره | کاظمی | دکتر کاظمی | مشکل حنجره | جراحی حنجره | سرطان حنجره | صوتی | کیست حنجره | عمل حنجره | حنجره داشتم | حنجره جراحی | حنجره دارم | صدا داشتم | تار صوتی | حنجره دکتر,حنجره:0.1398 | کاظمی:0.1088 | دکتر کاظمی:0.1088 | مشکل حنجره:0.1087 | جراحی حنجره:0.0975 | سرطان حنجره:0.0947 | صوتی:0.0938 | کیست حنجره:0.0930 | عمل حنجره:0.0895 | حنجره داشتم:0.0859 | حنجره جراحی:0.0857 | حنجره دارم:0.0857 | صدا داشتم:0.0818 | تار صوتی:0.0818 | حنجره دکتر:0.0818
120622,71,392,راضیم سلام | لوزه | کاربلد حوصله | دکتربسیار | وز | گوشتی | مشکل تنفسی | مشکل بنده | خانوم دکتر | تنفسی | عمل لوزه | بینی | بینیم | خانوم | افتادگی,راضیم سلام:0.0984 | لوزه:0.0938 | کاربلد حوصله:0.0919 | دکتربسیار:0.0904 | وز:0.0844 | گوشتی:0.0821 | مشکل تنفسی:0.0782 | مشکل بنده:0.0766 | خانوم دکتر:0.0753 | تنفسی:0.0750 | عمل لوزه:0.0742 | بینی:0.0737 | بینیم:0.0736 | خانوم:0.0726 | افتادگی:0.0717
120963,203,985,قهاری | دکتر قهاری | لوزه | عمل لوزه | بینی | عفونت گوش | عمل بینی | درمان سینوزیت | سینوس | بینی درمان | گوشم عفونت | جراحی لوزه | بنده سال | گوشم | لوزه انجام,قهاری:0.1056 | دکتر قهاری:0.1056 | لوزه:0.0802 | عمل لوزه:0.0736 | بینی:0.0736 | عفونت گوش:0.0666 | عمل بینی:0.0644 | درمان سینوزیت:0.0638 | سینوس:0.0624 | بینی درمان:0.0605 | گوشم عفونت:0.0591 | جراحی لوزه:0.0581 | بنده سال:0.0579 | گوشم:0.0573 | لوزه انجام:0.0570
121612,76,355,لوزه | عمل لوزه | بینی | بینی عمل | لوزه دخترم | عمل بینی | شدید گوش | زیبایی بینی | جراحی زیبایی | جراحی بینی | حلق بینی | فهمیده | جراحی لوزه | لوزه انجام | گوش داشتم,لوزه:0.1263 | عمل لوزه:0.1240 | بینی:0.1192 | بینی عمل:0.1174 | لوزه دخترم:0.1003 | عمل بینی:0.0994 | شدید گوش:0.0911 | زیبایی بینی:0.0906 | جراحی زیبایی:0.0901 | جراحی بینی:0.0895 | حلق بینی:0.0863 | فهمیده:0.0854 | جراحی لوزه:0.0846 | لوزه انجام:0.0830 | گوش داشتم:0.0827
121861,240,1071,گوشم درد | گوش خوب | گرفتگی گوش | گوش ترشح | سرماخوردگی | جرم گوش | جرم | گوش میانی | عفونت درد | شنوایی مادرم | نوبت میدن | کشیدن گوش | گوشم | میانی | گوش شستشوی,گوشم درد:0.0731 | گوش خوب:0.0713 | گرفتگی گوش:0.0700 | گوش ترشح:0.0683 | سرماخوردگی:0.0682 | جرم گوش:0.0668 | جرم:0.0662 | گوش میانی:0.0657 | عفونت درد:0.0651 | شنوایی مادرم:0.0651 | نوبت میدن:0.0651 | کشیدن گوش:0.0651 | گوشم:0.0643 | میانی:0.0636 | گوش شستشوی:0.0627
122537,126,512,مو خوب | جوش | ساعت ویزیت | جوشای | صورتم | پوست | چرکی | پوستم | مو | اگزما | پوستی | موی | لک | ریزش | موهای,مو خوب:0.0984 | جوش:0.0896 | ساعت ویزیت:0.0892 | جوشای:0.0892 | صورتم:0.0867 | پوست:0.0780 | چرکی:0.0767 | پوستم:0.0765 | مو:0.0757 | اگزما:0.0740 | پوستی:0.0737 | موی:0.0735 | لک:0.0714 | ریزش:0.0699 | موهای:0.0689
122973,238,1085,کریم | دکتر کریم | بارداری | hpv درمان | مهربان چکاپ | ایشون متخصص | مهربان دلسوزی | انرژی مثبتی | ایشون نظیرن | زایمان | سالانه | داشتم باردار | وزایمان | کیست داشتم | بارداری هستن,کریم:0.0839 | دکتر کریم:0.0839 | بارداری:0.0654 | hpv درمان:0.0646 | مهربان چکاپ:0.0646 | ایشون متخصص:0.0646 | مهربان دلسوزی:0.0621 | انرژی مثبتی:0.0621 | ایشون نظیرن:0.0621 | زایمان:0.0614 | سالانه:0.0604 | داشتم باردار:0.0601 | وزایمان:0.0570 | کیست داشتم:0.0568 | بارداری هستن:0.0557
